AJ Schnack
Robert Kent
Robert Kerman
Robert Klein
Robert Knepper
Robert Knott
Robert LaSardo
Robert Lang
Robert Levine
Robert Lewis
Robert Liensol
Robert Loggia
Robert Longstreet
Robert Lowery
Robert MacNaughton
Robert Mammone
Robert Manuel
Robert McKim
Robert McNamara
Robert Michael Kelly
Robert Mitchum
Robert Montgomery
Robert Moog
Robert Morley
Robert Morse
Robert Muller
Robert Newton
Robert Noble
Robert Oliveri
Robert Paige
Robert Pall
Robert Pastorelli
Robert Paterson
Robert Patrick
Robert Pattinson
Robert Phillips
Robert Popper
Robert Portal
Robert Powell
Robert Pralgo
Robert Preston
Robert Prichard
Robert Prosky
Robert Putnam
Robert Quarry
Robert Redford
Robert Reed
Robert Ri'chard
Robert Ridgely
Robert Rivard
Robert Romanus
Robert Rusler
Robert Ryan
Robert Sean Leonard
Robert Shaw
Robert Sheehan
Robert Sikma
Robert Skjærstad
Robert Stack
Robert Stadlober
Robert Stephens
Robert Strauss
Robert Taylor
Robert Toupin
Robert Townsend
Robert Trujillo
Robert Urich
Robert Urquhart
Robert Van Loon
Robert Vaughn
Robert Vogel
Robert Wagner
Robert Wahlberg
Robert Walker
Robert Warwick
Robert Webb
Robert Webber
Robert Wisdom
Robert Wuhl
Robert Young
Roberta Hill
Roberta Maxwell
Roberta Wallach
Roberto Benigni
Roberto Martín Márquez
Roberts Blossom
Robin Ballard
Robin Bartlett
Robin Berry
Robin Curtis
Robin Gammell
Robin Gibb
Robin Givens
Robin Harris
Robin Hill
Robin Kohn
Robin L. Watkins
Robin McLeavy
Robin Quivers
Robin Riker
Robin Rosenberg
Robin Shou
Robin Stille
Robin Thomas
Robin Tunney
Robin Walsh
Robin Williams
Robin Wright
Robin de Jesus
Robinne Lee
Robyn Hitchcock
Robyn Lively
Robyn Lynne Raab
Rocco Siffredi
Rochelle Ballard
Rochelle Davis
Rochelle Hudson
Rock Hudson
Rocki DuCharme
Rocky Citron
Rod Mullinar
Rod Steiger
Rod Taylor
Roddy Maude-Roxby
Roddy McDowall
Roddy Piper
Rodger Bumpass
Rodney A. Grant
Rodney Brooks
Rodney Dangerfield
Rodney Harvey
Rodolfo De Alexandre
Rodolphe Pauly
Rodrigo De la Serna
Rodrigo Noya
Rodrigo Santoro
Rodrigo Sánchez Borhorquez
Rodrigo dos Santos
Roe-ha Kim
Roger Aaron Brown
Roger Ailes
Roger Allam
Roger Ashton-Griffiths
Roger B. Smith
Roger Barclay
Roger Bart
Roger Carel
Roger Daltrey
Roger Duchesne
Roger E. Mosley
Roger Ebert
Roger Elwin
Roger Heathcott
Roger Jackson
Roger Jacquet
Roger Livesey
Roger Lloyd Pack
Roger Michael
Roger Miller
Roger Montsoret
Roger Moore
Roger Pierre
Roger Príncep
Roger Rees
Roger Salvany
Roger Wilson
Rogheih Moharami
Rogério Cardoso
Rohan Chand
Roko Belic
Rola Al Amin
Roland Harrah III
Roland Manookian
Roland Monod
Roland Topor
Roland Young
Rolando Villazón
Rolf Hoppe
Rolf Sohlman
Rolla France
Romain Duris
Roman Knizka
Roman Podhora
Roman Polanski
Romane Bohringer
Romanthony
Romany Malco
Romeo Miller
Romi Aboulafia
Romola Garai
Romolo Valli
Romy Rosemont
Romy Schneider
Ron Annabelle
Ron Bliss
Ron Crawford
Ron Dean
Ron Dennis
Ron Eldard
Ron Emanuel
Ron Fazio
Ron Glass
Ron Guerette
Ron Howard
Ron Jeremy
Ron Kuhlman
Ron Leibman
Ron Lester
Ron Livingston
Ron Marquette
Ron Mathews
Ron Melendez
Ron Moody
Ron O'Neal
Ron Perlman
Ron Randell
Ron Rich
Ron Rifkin
Ron Silver
Ron Smerczak
Ron Thompson
Ron White
RonReaco Lee
Rona Hartner
Ronald Adam
Ronald Allen
Ronald Cheng
Ronald Colman
Ronald Lacey
Ronald Petersen
Ronald Reagan
Ronald Zehrfeld
Ronan Collins
Ronee Blakley
Rongguang Yu
Ronit Elkabetz
Ronma Perry
Ronnie Connell
Ronnie James Dio
Ronnie Nyakale
Ronnie Wood
Ronny Cox
Ronny Dayag
Rooney Mara
Rory Calhoun
Rory Cochrane
Rory Culkin
Rory J. Saper
Rory Kinnear
Rory MacGregor
Rosa Valetti
Rosalind Cash
Rosalind Chao
Rosalind Russell
Rosamund Kwan
Rosamund Pike
Rosana Pastor
Rosanna Arquette
Rosanna Carter
Rosanna DeSoto
Rosanna Fratello
Rosario Dawson
Rosario Flores
Roschdy Zem
Roscoe Ates
Roscoe Collins
Roscoe Karns
Roscoe Lee Browne
Roscoe Ward
Rose Abdoo
Rose Byrne
Rose De Liema
Rose Leslie
Rose McGowan
Roseanne Barr
Rosel Zech
Roselyn Sanchez
Rosemarie Bergmans
Rosemarie Castoro
Rosemarie DeWitt
Rosemarie Ford
Rosemarie Stevenson
Rosemary Ames
Rosemary Clooney
Rosemary Davis
Rosemary DeCamp
Rosemary Dunsmore
Rosemary Harris
Rosemary Murphy
Rosetta LeNoire
Roshan Seth
Rosie Fellner
Rosie Huntington-Whiteley
Rosie O'Donnell
Rosie Perez
Rosie Shaw
Rosie Traynor
Roslyn Ruff
Ross Elliott
Ross Harper
Ross Malinger
Ross McElwee
Ross McElwee Jr.
Ross Partridge
Rossana Podestà
Rossano Brazzi
Rossie Harris
Rossif Sutherland
Rossy de Palma
Roushan Karam Elmi
Rowan Atkinson
Rowena Cooper
Roxana Ortega
Roxana Zal
Roxane Mesquida
Roxanne Day
Roxanne Hart
Roy Atwell
Roy Blanchard
Roy Butler
Roy Dotrice
Roy Dupuis
Roy Hyatt
Roy Kinnear
Roy Roberts
Roy Scheider
Roya Akbari
Royal Dano
Royce Pierreson
Roz Hammond
RuPaul
Ruben Anders
Ruby Dee
Ruby Keeler
Rubén Blades
Rubén Ochandiano
Rudolf Forster
Rudolf Klein-Rogge
Rudolf Lucieer
Rudolf Schündler
Rudolph Valentino
Rudy Basquez
Rudy Blomme
Rudy Eisenzopf
Rudy Vallee
Rudy Youngblood
Rueben Grundy
Rufus
Rufus Sewell
Ruhi Singh
Rujun Ten
Rumi Hiiragi
Ruocheng Ying
Rupert Davies
Rupert Evans
Rupert Everett
Rupert Frazer
Rupert Friend
Rupert Graves
Rupert Grint
Rupert Murray
Rupert Penry-Jones
Ruslan Akhmetov
Russ Banham
Russ Brown
Russ Grieve
Russ Little
Russ Tamblyn
Russell Baer
Russell Bobbitt
Russell Brand
Russell Crowe
Russell Hampshire
Russell Means
Russell Schweickart
Russell Smith
Russell Wong
Rusty Cundieff
Rusty Schwimmer
Rutanya Alda
Rutger Hauer
Ruth Brown
Ruth Chatterton
Ruth Dwyer
Ruth Gemmell
Ruth Gordon
Ruth Hussey
Ruth Marshall
Ruth McCabe
Ruth Nelson
Ruth Roman
Ruth Sheen
Ruth Warrick
Ruth White
Ruth Wilson
Ruy Guerra
Ry Cooder
Rya Kihlstedt
Ryan Bohls
Ryan Bollman
Ryan Browning
Ryan Corr
Ryan Donowho
Ryan Dunn
Ryan Gosling
Ryan Guzman
Ryan Hurst
Ryan Kelley
Ryan Kwanten
Ryan Lee
Ryan McCluskey
Ryan McFarland
Ryan Merriman
Ryan Newman
Ryan O'Neal
Ryan Phillippe
Ryan Potter
Ryan Reynolds
Ryan Sheckler
Ryan Shoos
Ryan Slater
Ryan Stiles
Ryan Teeple
Ryan Ward
Ryo Ishibashi
Ryoko Sano
Ryô Horikawa
Ryô Kase
Ryôko Hirosue
Ryûnosuke Kamiki
Ryûzô Shimada
Rémi Laurent
Rémy Girard
Rötger Feldmann
Rúaidhrí Conroy
Rüdiger Vogler
S. Epatha Merkerson
S.Z. Sakall
Sab Shimono
Sabine Azéma
Sabine Timoteo
Sabrina Artel
Sabrina Ferilli
Sabrina Lloyd
Sabrina Scharf
Sabu
Sacha Baron Cohen
Sacha Pitoëff
Sadao Abe
Sadi Celil Cengiz
Sadie Frost
Sadie Goldstein
Sadou Teymouri
Sady Rebbot
Sae-ron Kim
Saeed Jaffrey
Saemi Nakamura
Safar Ali Moradi
Saffron Burrows
Sagamore Stévenin
Sage Allen
Sage Ryan
Sage Stallone
Sahaj Dumpleton
Sahaphap Tor
Said Faraj
Saif Ali Khan
Saifei He
Sakari Kuosmanen
Sakke Järvenpää
Sal Lopez
Sal Mineo
Sala Baker
Salameh Feyzi
Saleh Bakri
Salim Kechiouche
Salli Richardson-Whitfield
Sallie Perryman
Sally Ann Howes
Sally Dryer
Sally Field
Sally Hawkins
Sally Kellerman
Sally Kirkland
Sally Lindsay
Sally Potter
Sally Struthers
Sally Yeh
Salma Hayek
Salman Khan
Salomé Lelouch
Salvador Allende
Salvador Wood
Salvatore Abbruzzese
Salvatore Ruocco
Salvatore Striano
Salvo Randone
Sam Ball
Sam Berkley
Sam Berry
Sam Bould
Sam Brown
Sam Burstyn
Sam Chew Jr.
Sam Claflin
Sam Cox
Sam De Grasse
Sam Doumit
Sam Egli
Sam Elliott
Sam Huntington
Sam J. Jones
Sam Jaeger
Sam Jaffe
Sam Jones III
Sam Kessel
Sam Lerner
Sam Lipsyte
Sam Louwyck
Sam Neill
Sam Riley
Sam Robards
Sam Rockwell
Sam Shepard
Sam Spruell
Sam Trammell
Sam Wanamaker
Sam Waterston
Sam Worthington
Samaire Armstrong
Samantha Berg
Samantha Boscarino
Samantha Eggar
Samantha Futerman
Samantha Harrington
Samantha Lavigne
Samantha Mathis
Samantha Morton
Samantha Robson
Samantha Sloyan
Sami Bouajila
Sami Frey
Samia Kerbash
Samir Guesmi
Samir Khader
Sammi Davis
Sammi Kane Kraft
Sammo Kam-Bo Hung
Sammy Davis Jr.
Samson De Brier
Samson Jorah
Samuel Anderson
Samuel Berkowitz
Samuel E. Wright
Samuel Gould
Samuel Johnson
Samuel Joslin
Samuel L. Jackson
Samuel Le Bihan
Samuel Monroe Jr.
Samuel West
Samuli Torssonen
Samy Naceri
Sanaa Lathan
Sanabel Hassan
Sancho Gracia
Sandahl Bergman
Sandie Lavelle
Sandra Bernhard
Sandra Bullock
Sandra Church
Sandra Dee
Sandra Hess
Sandra Knight
Sandra Milo
Sandra Oh
Sandra Peabody
Sandra Prinsloo
Sandra Reaves-Phillips
Sandra Rodríguez
Sandra Scott
Sandra Voe
Sandrine Bonnaire
Sandrine Holt
Sandrine Kiberlain
Sandy Baron
Sandy Dennis
Sandy Duncan
Sandy Nelson
Sandy Winton
Sang-kyung Kim
Sanjay Dutt
Sanjeev Kumar
Sanna Persson
Sanoe Lake
Santi Millán
Santiago Douglas
Santiago Segura
Saoirse Ronan
Sara Allgood
Sara Craddick
Sara Cushman
Sara Eriksson
Sara Forestier
Sara Gilbert
Sara Kestelman
Sara Lane
Sara Lewinstein
Sara Lynne Wright
Sara Paxton
Sarah Annis
Sarah Berry
Sarah Bolger
Sarah Burns
Sarah Chalke
Sarah Churchill
Sarah Clarke
Sarah Douglas
Sarah Ellison
Sarah Gadon
Sarah Gerhardt
Sarah Habel
Sarah Hadland
Sarah Henderson
Sarah Jaffe
Sarah Jessica Parker
Sarah Laborde
Sarah Mahoney
Sarah Michelle Gellar
Sarah Miles
Sarah Paulson
Sarah Peirse
Sarah Polley
Sarah Roemer
Sarah Rowland Doroff
Sarah Shahi
Sarah Shoshana David
Sarah Silverman
Sarah Snook
Sarah Sokolovic
Sarah Stafford
Sarah Wynter
Sarah-Jane Potts
Sarah-Jeanne Labrosse
Sarala Kariyawasam
Sareh Bayat
Sarel Bok
Sari Lennick
Sarita Choudhury
Sarita Khajuria
Sarunyu Wongkrachang
Sasha Alexander
Sasha Graff
Sasha Grey
Sasha Pieterse
Sasha Spielberg
Saskia Mulder
Saskia Post
Saskia Reeves
Sasson Gabai
Saswata Chatterjee
Satomi Hanamura
Satomi Ishihara
Satoshi Tsumabuki
Satsuki Yukino
Saturnin Fabre
Saul Kahan
Saul Rubinek
Saul Stein
Saul Williams
Saunders Triplets
Saundra McClain
Saurabh Shukla
Savannah Smith Boucher
Savas Dimopoulos
Saveliy Kramarov
Saverio Marconi
Savion Glover
Saxon Sharbino
Sayaka Kametani
Sayaka Maeda
Sayed Badreya
Sayed Jafar Masihullah Gharibzada
Saïd Taghmaoui
Scarlett Johansson
Scatman Crothers
Schuyler Fisk
Schuyler Grant
Scoot McNairy
Scott Adkins
Scott Adsit
Scott Antony
Scott Baio
Scott Bairstow
Scott Bakula
Scott Beach
Scott Bigelow
Scott Brady
Scott Burkholder
Scott Caan
Scott Charles
Scott Coffey
Scott Cohen
Scott Davidson
Scott Erik
Scott Glenn
Scott Grimes
Scott Gurney
Scott H. Reiniger
Scott Hazell
Scott Hogsett
Scott Holroyd
Scott Ian
Scott MacDonald
Scott McAfee
Scott McGarraugh
Scott McKenzie
Scott Mechlowicz
Scott Mescudi
Scott Mosier
Scott Patrick Green
Scott Patterson
Scott Paulin
Scott Porter
Scott Rowland
Scott Schwartz
Scott Sener
Scott Speedman
Scott Terra
Scott Valentine
Scott Weinger
Scott Wilkinson
Scott Williamson
Scott Wilson
Scott Wolf
Scottie Thompson
Scotty Bowman
Scout Taylor-Compton
Screamin' Jay Hawkins
Seamus Davey-Fitzpatrick
Seamus O'Brien
Sean Astin
Sean Bean
Sean Biggerstaff
Sean Bott
Sean Bridgers
Sean Chapman
Sean Connery
Sean Faris
Sean Farrell
Sean Fox
Sean Gullette
Sean Hannon
Sean Hayes
Sean Kennedy
Sean Lawlor
Sean Maguire
Sean McCann
Sean McClory
Sean McGinley
Sean Nelson
Sean Patrick Flanery
Sean Patrick Thomas
Sean Paul Lockhart
Sean Penn
Sean Pertwee
Sean Tabibian
Sean Young
Seann William Scott
Season Hubley
Sebastian Arcelus
Sebastian Bertoli
Sebastian Blomberg
Sebastian Cabot
Sebastian De Souza
Sebastian Koch
Sebastian Rice-Edwards
Sebastian Rudolph
Sebastian Stan
Sebastian Urzendowsky
Sebastien Andrieu
Sebastián Silva
Seema Biswas
Sei Ashina
Seidy Lopez
Seiichi Tanabe
Seiko Takuma
Sela Ward
Selena Gomez
Selena Royle
Selim Nasit
Selma Blair
Selton Mello
Seon-mi Song
Seputla Sebogodi
Serge Hazanavicius
Serge Houde
Sergej Trifunovic
Sergey Bodrov
Sergey Bodrov Jr.
Sergey Dreyden
Sergey Makovetskiy
Sergi López
Sergi Martin
Sergio Boris
Sergio Castellitto
Sergio Corrieri
Sergio Kleiner
Sergio Rubini
Sergio Solli
Serkan Keskin
Sessue Hayakawa
Seth Friedman
Seth Gray
Seth Green
Seth MacFarlane
Seth Meyers
Seth Mumy
Seth Rogen
Setsuko Hara
Setti Ramdane
Seung-woo Kim
Seung-yeon Lee
Severn Darden
Sevilla Delofski
Seymour Cassel
Sha-Na-Na
Shabana Azmi
Shad Moss
Shadi Almassizadeh
Shadia Simmons
Shafiq Syed
Shaghayeh Djodat
Shah Rukh Khan
Shahab Hosseini
Shahkrit Yamnarm
Shailene Woodley
Shake Tukhmanyan
Shalom Harlow
Shamshad Akhtar
Shane
Shane Bailey
Shane Baumel
Shane Brolly
Shane Carruth
Shane Dorian
Shane Jacobson
Shane Johnson
Shane Meier
Shane Taylor
Shane West
Shani Wallis
Shannen Doherty
Shannen Fields
Shannon Eagen
Shannon Elizabeth
Shannon Whirry
Shannon Woodward
Shannyn Sossamon
Shantel VanSanten
Shanti Das
Shaojun Tian
Shaquille O'Neal
Shar-Ron Corley
Shareeka Epps
Shari Albert
Shari Hall
Sharla Cheung
Sharlto Copley
Sharman Joshi
Sharmila Tagore
Sharni Vinson
Sharon Blackwood
Sharon Brown
Sharon Farrell
Sharon Gans
Sharon Leal
Sharon Maughan
Sharon Omi
Sharon Small
Sharon Stone
Sharon Tate
Sharon Taylor
Shashi Kapoor
Shaun
Shaun Dooley
Shaun Evans
Shaun Parkes
Shaun Thomas
Shaun Tomson
Shaun Toub
Shauna Macdonald
Shawananness Gebrselassie
Shawn Andrews
Shawn Ashmore
Shawn Barron
Shawn C. Phillips
Shawn Carson
Shawn Christian
Shawn Doyle
Shawn Driscoll
Shawn Hatosy
Shawn Ku
Shawn Roberts
Shawn Wayans
Shawn Weatherly
Shawna Waldron
Shawnee Smith
Shay Astar
Shay Mitchell
Shayesteh Irani
Shayn Bjornholm
Shea Adams
Shea Fowler
Shea Whigham
Sheb Wooley
Shedrack Anderson III
Shefali Shetty
Sheikh Ahmed Mohamad Abakar
Sheila Burrell
Sheila Frazier
Sheila Hancock
Sheila Kelley
Sheila Moore
Sheila Reid
Sheila Rosenthal
Sheila Ryan
Sheila Sim
Sheila Terry
Sheila Tousey
Sheila Vand
Shelby Chong
Shelby Livingston
Shelby Young
Sheldon Peters Wolfchild
Shelley Berman
Shelley Duvall
Shelley Fabares
Shelley Hack
Shelley Long
Shelley Meskin
Shelley Thompson
Shelley Winters
Shelton Shakespear Alexander
Sheree J. Wilson
Sheri Moon Zombie
Sherilyn Fenn
Sherrod Small
Sherry Buchanan
Sherry Miller
Sheryl Crow
Sheryl Lee
Sheryl Lee Ralph
Shi-hoo Kim
Shia LaBeouf
Shiang-chyi Chen
Shigeki Hosokawa
Shigeru Chiba
Shigeru Muroi
Shigesato Itoi
Shiho Fujimura
Shiloh Fernandez
Shima Iwashita
Shin'ichi Chiba
Shin'ichi Himori
Shin'ichi Tsutsumi
Shin'ya Tsukamoto
Shinchô Kokontei
Shinobu Nakayama
Shinobu Terajima
Shinohara Takahumi
Shinpachi Tsuji
Shintarô Katsu
Shiori Sekine
Shireen Crutchfield
Shireen Kadivar
Shiri Appleby
Shirley Anne Field
Shirley Bassey
Shirley Cuff
Shirley Eaton
Shirley Henderson
Shirley Jean Rickert
Shirley Jones
Shirley Knight
Shirley MacLaine
Shirley Stoler
Shirley Temple
Shirley Yim
Shizuko Hoshi
Shlomo Green
Shmuel Frenkel
Shon Greenblatt
Shoshana Bush
Shun Oguri
Shungiku Uchida
Shyaam Karra
Shyann McClure
Shyloh Oostwald
Shô Aikawa
Shô Hayami
Shôgen Nitta
Shôhei Hino
Shôichirô Akaboshi
Shôji Yasui
Shôko Ikeda
Shôta Sometani
Shôtarô Morikubo
Shôzô Îzuka
Shûgo Oshinari
Shûichirô Moriyama
Si Newhouse IV
Sian Thomas
Sibelle Hu
Sid Allen
Sid Caesar
Sid Haig
Sid Vicious
Sidede Onyulo
Sidharth Malhotra
Sidney Berger
Sidney Blackmer
Sidney Bracey
Sidney James
Sidney Livingstone
Sidney Poitier
Siegfried Rauch
Siem Vroom
Sienna Guillory
Sienna Miller
Sigge Fürst
Signe Hasso
Sigourney Weaver
Sigrid Thornton
Sigurd Berg
Sihung Lung
Silu Seppälä
Silvana Corsini
Silvana Mangano
Silvia Altare
Silvia Pinal
Silvia Rabenreither
Silvia Tortosa
Sima Mobarak-Shahi
Simon Abkarian
Simon Amédé
Simon Baker
Simon Bird
Simon Bossell
Simon Callow
Simon Farnaby
Simon Helberg
Simon Jul Jørgensen
Simon Lyndon
Simon MacCorkindale
Simon Markey
Simon McBurney
Simon Merrells
Simon Oakland
Simon Pegg
Simon Quarterman
Simon Russell Beale
Simon Schwarz
Simon Shepherd
Simon Srebnik
Simon Wettenhall
Simon Yam
Simone Griffeth
Simone Mareuil
Simone Mattioli
Simone Renant
Simone Sacchettino
Simone Signoret
Simone Simon
Simone Spoladore
Sinbad
Sinitta Boonyasak
Sinéad Cusack
Siobhan Fallon Hogan
Siobhan Finneran
Siobhan Flynn
Siobhan Hewlett
Siobhan McKenna
Sisqó
Sissela Kyle
Sissy Boyd
Sissy Spacek
Sissy Toumasi
Sitthiphon Disamoe
Siu Chung Mok
Siu Tin Yuen
Siu-Ho Chin
Siu-Wong Fan
Siw Malmkvist
Sizwe Msutu
Siân Phillips
Skandar Keynes
Skeet Ulrich
Skip Hinnant
Skye McCole Bartusiak
Skylar Astin
Skyler Gisondo
Skyler Shaye
Slaine
Slavko Labovic
Slavko Stimac
Slavoj Zizek
Slim Pickens
Slim Summerville
Sloan Cobb
Slobodan Bestic
Snitz Edwards
Snoop Dogg
Sofia Black-D'Elia
Sofia Polanska
Sofia Scarpa Saldanha
Sofia Vassilieva
Sofía Vergara
Soia Lira
Soledad Alfaro
Soledad Miranda
Soledad Villamil
Solomon Perel
Solveig Dommartin
Sonali Bendre
Sondos Belhassen
Sondra Locke
Sonia Bergamasco
Sonia Braga
Sonia Dresdel
Sonia Manzano
Sonia Todd
Sonja Smits
Sonja Sohn
Sonnie Sands
Sonny Bono
Sonny Tufts
Sonu Sisupal
Sonya Davison
Sook-Yin Lee
Soon-Tek Oh
Soon-Yi Previn
Sophia Bush
Sophia Loren
Sophia Myles
Sophie Anna Everhard
Sophie Guillemin
Sophie Kennedy Clark
Sophie Lee
Sophie Marceau
Sophie Monk
Sophie Nélisse
Sophie Okonedo
Sophie Perry
Sophie Vavasseur
Sophie Ward
Sorapong Chatree
Soumitra Chatterjee
Space Invader
Spalding Gray
Spanky Taylor
Spartak Bagashvili
Spede Pasanen
Spencer Breslin
Spencer Garrett
Spencer Klein
Spencer Leigh
Spencer Rocco Lofranco
Spencer Tracy
Spencer Treat Clark
Spencer Vrooman
Spike Jonze
Spike Lee
Spiros Focás
Spooner Oldham
Spring Byington
Srdjan 'Zika' Todorovic
Stacey Dash
Stacey Glick
Stacey LaBerge
Stacey Nelkin
Stacey Scowley
Stacey Travis
Stacia Zhivago
Stacy Chbosky
Stacy Edwards
Stacy Hart
Stacy Keach
Stacy Martin
Stacy Valentine
Stan Alexander
Stan Collymore
Stan Freberg
Stan Laurel
Stana Katic
Stanislas Carré de Malberg
Stanley Baker
Stanley Beck
Stanley Clayton
Stanley Crouch
Stanley Holloway
Stanley Howard Lehman
Stanley Kubrick
Stanley Swerdlow
Stanley Tucci
Stanley Weber
Starletta DuPois
Starr Andreeff
Stathis Giallelis
Steele Stebbins
Stefan Gebelhoff
Stefan Glowacz
Stefan Larsson
Stefan Pashov
Stefania Casini
Stefania Rocca
Stefania Sandrelli
Stefanie Powers
Stefano Accorsi
Stefano Dionisi
Stefano Mingardo
Steffi Kühnert
Stella Dassas
Stella Gonet
Stella Maeve
Stella Stevens
Stellan Skarsgård
Stepan Krylov
Stephane Gauger
Stephanie 'Stevvi' Alexander
Stephanie Allynne
Stephanie Beatriz
Stephanie Bishop
Stephanie Chang
Stephanie Courtney
Stephanie Danielson
Stephanie Faracy
Stephanie LaFarge
Stephanie Lane
Stephanie Leonidas
Stephanie McFadden
Stephanie McVay
Stephanie Morgenstern
Stephanie Roth Haberle
Stephanie Sawyer
Stephanie Sherrin
Stephen 'Sugar' Segerman
Stephen Amell
Stephen Apostolina
Stephen Badger
Stephen Baldwin
Stephen Bogardus
Stephen Boyd
Stephen Campbell Moore
Stephen Chang
Stephen Chow
Stephen Collins
Stephen Curry
Stephen Dervan
Stephen Dillane
Stephen Dorff
Stephen Fielding
Stephen Fry
Stephen Furst
Stephen Geoffreys
Stephen Gevedon
Stephen Graham
Stephen Hawking
Stephen Hogan
Stephen Holmes
Stephen J. Lang
Stephen Lack
Stephen Lang
Stephen MacKenna
Stephen Macht
Stephen McCole
Stephen McHattie
Stephen McNally
Stephen Mendillo
Stephen Merchant
Stephen Nathan
Stephen Park
Stephen Rannazzisi
Stephen Rappaport
Stephen Rea
Stephen Root
Stephen Shea
Stephen Singer
Stephen Spinella
Stephen Stout
Stephen Tobolowsky
Stephen Tompkinson
Stephen Trask
Stephen W. Burns
Stephen Young
Sterling Hayden
Sterling Holloway
Sterling Jerins
Steve Allen
Steve Antin
Steve Austin
Steve Ballard
Steve Bean
Steve Berg
Steve Bilich
Steve Bisley
Steve Braun
Steve Brodie
Steve Burg
Steve Burton
Steve Buscemi
Steve Callahan
Steve Cardenas
Steve Carell
Steve Coogan
Steve Crandell
Steve Davis
Steve Drain
Steve Evets
Steve Fletcher
Steve Forrest
Steve Guttenberg
Steve Harris
Steve Harvey
Steve Hicks
Steve Huison
Steve Inwood
Steve Irwin
Steve James
Steve Jones
Steve Lemme
Steve Little
Steve Lively
Steve Lundquist
Steve Marachuk
Steve Marshall
Steve Martin
Steve McQueen
Steve Oedekerk
Steve Oram
Steve Pemberton
Steve Railsback
Steve Reed
Steve Ross
Steve Sandor
Steve Sandvoss
Steve Shill
Steve Talley
Steve Valentine
Steve Van Wormer
Steve Welles
Steve Whitmire
Steve Wiebe
Steve Zahn
Steve-O
Steven Bach
Steven Bauer
Steven Berkoff
Steven Brand
Steven Chew
Steven Culp
Steven Cutts
Steven Duffy
Steven Freedman
Steven Keats
Steven Lambert
Steven M. Martin
Steven Mackintosh
Steven Marcus
Steven Martini
Steven O'Donnell
Steven Page
Steven Pasquale
Steven Robertson
Steven Scales
Steven Seagal
Steven Sims
Steven Spielberg
Steven Strait
Steven Tyler
Steven Waddington
Steven Weber
Steven Williams
Steven Wright
Steven Yeun
Stevie Wonder
Stew Albert
Stewart Granger
Stewart Porter
Stig Frode Henriksen
Stipe Erceg
Stirling Gallacher
Stockard Channing
Stokely Carmichael
Storm Acheche Sahlstrøm
Stratford Johns
Strother Martin
Stuart Buchanan
Stuart Devenie
Stuart Goodwin
Stuart Graham
Stuart Luce
Stuart Margolin
Stuart Pankin
Stuart Townsend
Stuart Whitman
Stuart Wilson
Stuart Wolfenden
Stéphane Algoud
Stéphane Audran
Stéphane Fey
Stéphane Freiss
Stéphane Rideau
Stéphane Rousseau
Su Elliot
Su-jeong Lim
Subodh Desai
Suchao Pongwilai
Sudie Bond
Sue Ane Langdon
Sue Lloyd
Sue Lyon
Sue Wallace
Sujin Kim
Suk-kyu Han
Sukie Smith
Suleka Mathew
Sullivan Stapleton
Sully Boyar
Sumi Mutoh
Sumi Shimamoto
Summer Phoenix
Sung Kang
Sung-kee Ahn
Sunny Besen Thrasher
Sunny Johnson
Supak Pititam
Suraj Sharma
Susan Anspach
Susan Barnes
Susan Behshid
Susan Blackwell
Susan Blakely
Susan Blu
Susan Brady
Susan Brown
Susan Browning
Susan Cabot
Susan Chuang
Susan Clark
Susan Fleetwood
Susan George
Susan Ginwalla
Susan Gordon
Susan Hampshire
Susan Harrison
Susan Hart
Susan Hayward
Susan Hogan
Susan Kiger
Susan Kohner
Susan Lowe
Susan Lynch
Susan McConnell
Susan Penhaligon
Susan Peters
Susan Roman
Susan Saiger
Susan Saint James
Susan Sarandon
Susan Sheridan
Susan Strasberg
Susan Swift
Susan Tyrrell
Susan Ursitti
Susana Alves
Susanna Foster
Susanna Haavisto
Susanna Hoffs
Susanna Mekhraliyeva
Susanna Pasolini
Susanna Thompson
Susannah Harker
Susannah York
Susanne Benton
Susanne Lothar
Susanne Pollatschek
Susie Bright
Susie Coelho
Susie Essman
Susumu Fujita
Susumu Terajima
Susy Buchan
Suzanna Hamilton
Suzanne Bateman
Suzanne Bianqui
Suzanne Cloutier
Suzanne Fields
Suzanne Krull
Suzanne Pleshette
Suzanne Rico
Suzi Mandell
Suzuka Ohgo
Suzuki Matsuo
Suzy Amis
Suzy Delair
Suzy Kendall
Suzy Parker
Suzzanne Douglas
Sven-Bertil Taube
Sverre Anker Ousdal
Svetlana Pismichenko
Swapan Mukherjee
Swini Khara
Swoosie Kurtz
Sy Richardson
Syamsul Arifin
Sybil Danning
Sybil Thorndike
Syd Brisbane
Sydne Rome
Sydney Pollack
Sydney Rouviere
Sylvaine Strike
Sylvester Stallone
Sylvia Eckhausen
Sylvia Farrel
Sylvia Froos
Sylvia Hoeks
Sylvia Hoffman
Sylvia Ivalu
Sylvia Kristel
Sylvia Marriott
Sylvia Miles
Sylvia Sidney
Sylvia Syms
Sylvie Blaustein
Sylvie Richez
Sylvie Testud
Symon Basterfield
Synnøve Macody Lund
Szabolcs Thuróczy
Sze-Man Tsang
Sándor Badár
Sándor Csányi
Sándor Zsótér
Sô Yamamura
Søren Kragh-Jacobsen
Søren Pilmark
T. Colin Campbell
