'Weird Al' Yankovic
2008
2009
2012
2013
50 Cent
Taylor Kitsch
Taylor Lautner
Taylor Momsen
Taylor Nichols
Taylor Sharpe
Taylor Simpson
Taylor St. Clair
Taylor Swift
Tchéky Karyo
Te Aho Eketone-Whitu
Ted Danson
Ted Haggard
Ted Hamilton
Ted Knight
Ted Koppel
Ted Levine
Ted Ludzik
Ted Neeley
Ted Raimi
Ted Ross
Ted Sorel
Ted de Corsia
Teddy Robin Kwan
Tedesse Haile
Telly Savalas
Tempe Pigott
Tempestt Bledsoe
Temuera Morrison
Tenoch Huerta
Tenzin Thuthob Tsarong
Tenzin Yeshi Paichang
Teodor Corban
Teodorina Bello
Terele Pávez
Terence Alexander
Terence Bayler
Terence Donovan
Terence Hill
Terence Knox
Terence Stamp
Teresa Ann Savoy
Teresa Mo
Teresa Palmer
Teresa Wright
Teri Garr
Teri Hatcher
Teri Polo
Terrence Howard
Terri Irwin
Terri Susan Smith
Terry Alexander
Terry Ballard
Terry Bradshaw
Terry Camilleri
Terry Crews
Terry Farrell
Terry Gilliam
Terry Humphreys-Slay
Terry Jones
Terry Kilburn
Terry Kinney
Terry Kiser
Terry Loughlin
Terry Moore
Terry Notary
Terry O'Quinn
Terry Pheto
Terry Potter
Terry Wood
Terry-Thomas
Tess Amorim
Tess Harper
Tessa Mitchell
Tessa Swigart
Tesshô Genda
Tetsu Sawaki
Tetsu Watanabe
Tetsurô Tanba
Texas Battle
Thandie Newton
Thapelo Mbelo
The Band
The Beatles
The Bonzo Dog Doo-Dah Band
The Edge
The Great Gidayû
The Lovin' Spoonful
The Marx Brothers
The Men of Battle Company 2nd of the 503rd Infantry Regiment 173rd Airborne Brigade Combat Team
The Rolling Stones
The Who
Thelma Ritter
Thelma Tixou
Thelonious Bernard
Theo Barnes
Theo James
Theo Morrissey
Theodore Bikel
Theodore Liscinski
Theresa Randle
Theresa Russell
Therese Giehse
Thiago Martins
Thibault Verhaeghe
Thierry Lhermitte
Thierry Neuvic
Thierry van Werveke
Thilen Lhondup
Thom Mathews
Thomas Bangalter
Thomas Bo Larsen
Thomas Brodie-Sangster
Thomas Curtis
Thomas Dekker
Thomas Doret
Thomas F. Wilson
Thomas G. Waites
Thomas Gibson
Thomas Gomez
Thomas Haden Church
Thomas Horn
Thomas Ian Griffith
Thomas Ian Nicholas
Thomas Jane
Thomas Jay Ryan
Thomas Jefferson Byrd
Thomas Kretschmann
Thomas Law
Thomas Lennon
Thomas Mann
Thomas Mitchell
Thomas Reiner
Thomas Sadoski
Thomas Turgoose
Thor Van Lingen
Thora Birch
Thure Lindhardt
Thurl Ravenscroft
Thuy An Luu
Théophile Sowié
Thérèse Liotard
Tia Carrere
Tia Texada
Tianna Sansbury
Ticky Holgado
Tien You Chui
Tiffany Paulsen
Tiger Hu Chen
Tigran Khachatrian
Tiina Routamaa
Til Schweiger
Tilda Swinton
Tilikum
Tilly Losch
Tim Allen
Tim Barlow
Tim Bellow
Tim Berners-Lee
Tim Blake Nelson
Tim Blaney
Tim Carter
Tim Conner
Tim Conway
Tim Curry
Tim Daly
Tim DeKay
Tim Dutton
Tim Hodge
Tim Holt
Tim Ivey
Tim Keegan
Tim Key
Tim Matheson
Tim McGraw
Tim McInnerny
Tim McIntire
Tim McMullan
Tim Meadows
Tim Mirkovich
Tim Parati
Tim Preece
Tim Robbins
Tim Roth
Tim Sullivan
Tim Thomerson
Timm Sharp
Timo Aalto
Timo Päiväsalo
Timo Torikka
Timo Vuorensola
Timothy 'Speed' Levitch
Timothy Balme
Timothy Bateson
Timothy Bottoms
Timothy Busfield
Timothy Carey
Timothy Dalton
Timothy E. Day
Timothy Farrell
Timothy Hutton
Timothy O'Brien
Timothy Olyphant
Timothy Reifsnyder
Timothy Spall
Timothy Stack
Timothy Webber
Timyra-Joi Beatty
Tina Caspary
Tina Fey
Tina Holmes
Tina Kellegher
Tina Kincaid
Tina Majorino
Tina Turner
Tinarie van Wyk Loots
Tiny Sandford
Tio Pakusadewo
Tippi Hedren
Tisa Farrow
Tisha Sterling
Tobey Maguire
Tobias Arnold
Tobias Mehler
Tobias Santelmann
Tobias Schneebaum
Tobin Bell
Toby Froud
Toby Huss
Toby Jones
Toby Kebbell
Toby Stephens
Todd Allen
Todd Armstrong
Todd Berger
Todd Bryant
Todd Caldecott
Todd Field
Todd Graff
Todd Louiso
Todd Rotondi
Togo Igawa
Toh
Tokiko Katô
Tom Abate
Tom Aldredge
Tom Araya
Tom Arnold
Tom Atkins
Tom Baker
Tom Bell
Tom Berenger
Tom Burke
Tom Burlinson
Tom Cavanagh
Tom Cayler
Tom Chapin
Tom Conway
Tom Courtenay
Tom Cruise
Tom Cullen
Tom Davis
Tom Everett Scott
Tom Ewell
Tom Felton
Tom Fisher
Tom Georgeson
Tom Gilroy
Tom Green
Tom Guiry
Tom Hanks
Tom Hardy
Tom Helmore
Tom Herman
Tom Hiddleston
Tom Holland
Tom Hollander
Tom Hughes
Tom Hulce
Tom Keene
Tom Kenny
Tom Lewis
Tom Ljungman
Tom McCamus
Tom McGrath
Tom McGuire
Tom Mison
Tom Murray
Tom Neal
Tom Neubauer
Tom Neyman
Tom Noonan
Tom Papa
Tom Prior
Tom Rack
Tom Savini
Tom Schilling
Tom Schimmels
Tom Selleck
Tom Sizemore
Tom Skerritt
Tom Towles
Tom Waits
Tom Watson
Tom Welling
Tom Wilkinson
Tom Wright
Tom Wu
Tom Yi
Tomas Alf Larsen
Tomas Milian
Tomas Villum Jensen
Tomas von Brömssen
Tomisaburô Wakayama
Tommaso Puntelli
Tommi Korpela
Tommy 'Tiny' Lister
Tommy Bone
Tommy Chong
Tommy Davidson
Tommy Dysart
Tommy Flanagan
Tommy Kirk
Tommy Lee Jones
Tommy Rall
Tommy Redmond Hicks
Tommy Refenes
Tommy Rettig
Tommy Tweed
Tommy Wiseau
Tommy the Clown
Tomokazu Seki
Tomokazu Sugita
Tomoko Yamaguchi
Tomorowo Taguchi
Tomoya Nagase
Tomoyasu Hotei
Tone Loc
Toni Bertorelli
Toni Collette
Toni Hudson
Toni Servillo
Tony Allen
Tony Alva
Tony Barry
Tony Benn
Tony Bentley
Tony Brooks
Tony Cetera
Tony Chiu Wai Leung
Tony Church
Tony Cox
Tony Curran
Tony Curtis
Tony D'Amario
Tony Danza
Tony Darrow
Tony Denman
Tony Fucile
Tony Ganios
Tony Goldwyn
Tony Grisoni
Tony Haygarth
Tony Jaa
Tony Ka Fai Leung
Tony Kgoroge
Tony Lo Bianco
Tony Martin
Tony McCoy
Tony Mumolo
Tony Randall
Tony Roberts
Tony Robinson
Tony Shalhoub
Tony Todd
Tony Vogel
Tonya Gregory
Topher Grace
Tor Johnson
Torben Brooks
Torbjörn Fahlström
Tori Spelling
Torin Thatcher
Torkel Petersson
Tory Hartmann
Tory Mussett
Toshi Toda
Toshio Furukawa
Toshio Kurosawa
Toshirô Mifune
Tova Stewart
Tovah Feldshuh
Trace Beaulieu
Tracey Cherelle Jones
Tracey Ullman
Tracey Walter
Traci Hovel
Traci Lind
Traci Lords
Tracy Camilla Johns
Tracy Morgan
Tracy Scoggins
Tran Nu Yên-Khê
Traudl Junge
Travis Tedford
Traylor Howard
Treat Williams
Trenton Rogers
Tress MacNeille
Trevor Berbick
Trevor Howard
Trevor Jack Brooks
Trevor Morgan
Trevor Wright
Trey Parker
Trey Wilson
Tricia Burke
Tricia O'Neil
Trine Dyrholm
Trini Alvarado
Trinity Simone
Trip Payne
Trish Van Devere
Tristan Risk
Tristan Rogers
Tristán Ulloa
Troels Lyby
Trond Fausa
Troy Evans
Troy Garity
Troy Gentile
Troy Lindsey Brown
Troy Ruptash
Trula M. Marcus
Truman Capote
Tsai Chin
Tsunehiko Kamijô
Tsutomu Tatsumi
Tsutomu Yamazaki
Tsuyoshi Ihara
Tsuyoshi Ujiki
Tucker Albrizzi
Tuesday Weld
Tulku Jamyang Kunga Tenzin
Tuncel Kurtiz
Tunde Adebimpe
Tung Cho 'Joe' Cheung
Tung Thanh Tran
Tupac Shakur
Tura Satana
Turo Pajala
Tushka Bergen
Tuva Novotny
Ty Burrell
Ty Simpkins
Tye Sheridan
Tyler Hinman
Tyler Hoechlin
Tyler Labine
Tyler Mane
Tyler McKinney
Tyler Perry
Tyne Daly
Tyra Ferrell
Tyrees Allen
Tyrese Gibson
Tyrin Turner
Tyron Leitso
Tyrone Power
Tzi Ma
Téa Leoni
Tôru Emori
Tôru Furuya
Ubaldo Arenivar
Udo Kier
Udo Samel
Ugo Tognazzi
Ulla Jacobsson
Ulla Tapaninen
Ulli Lommel
Ulrich Matthes
Ulrich Mühe
Ulrich Thomsen
Ulrich Tukur
Uma Das Gupta
Uma Thurman
Umberto Paolo Quintavalle
Una Merkel
Unshô Ishizuka
Ursula Andress
Ursula Jeans
Utkarsh Ambudkar
V.S. Brodie
Val Bettin
Val Dexter
Val Kilmer
Valentin Zubkov
Valentina Cortese
Valentina Vargas
Valentina de Angelis
Valentine Camax
Valentine Miele
Valeria Bertuccelli
Valeria Bruni Tedeschi
Valeria Golino
Valerie Buhagiar
Valerie Hobson
Valerie M. Agnew
Valerie Perrine
Valerie Planche
Valerie Richards
Valeriy Nikolaev
Valeriy Zolotukhin
Vallo Kirs
Valérie Beaulieu
Valérie Lagrange
Valérie Lemercier
Valérie Quennessen
Van Heflin
Van Johnson
Vanessa Angel
Vanessa Aspillaga
Vanessa Chong
Vanessa Ferlito
Vanessa Hudgens
Vanessa Lachey
Vanessa Lee Asher
Vanessa Lengies
Vanessa Martinez
Vanessa Paradis
Vanessa Redgrave
Vanessa Williams
Vanilla Ice
Vanity
Vanna Urbino
Vasiliy Merkurev
Veerle Baetens
Veerle van Overloop
Vegar Hoel
Veikko Sinisalo
Velda Bontrager
Velizar Binev
Vera Carlisle Anderson
Vera Farmiga
Vera Miles
Vera-Ellen
Verna Bloom
Verna Felton
Vernon Dobtcheff
Vernon Greeves
Vernon Weddle
Vernon Wells
Veronica Cartwright
Veronica Lake
Veronica Taylor
Veronika Bendová
Veronika Zilková
Verónica Echegui
Verónica Forqué
Vesa Vierikko
Vesna Trivalic
Viacheslav Fetisov
Vic Mignogna
Vic Morrow
Vic Noto
Vicellous Shannon
Vicki Lewis
Vicky Haughton
Vicky Hynes
Vicky Krieps
Victoire Thivisol
Victor Argo
Victor Banerjee
Victor Buono
Victor Garber
Victor Gojcaj
Victor Jory
Victor Mature
Victor McLaglen
Victor Moore
Victor Pagan
Victor Poletti
Victor Rasuk
Victor Sjöström
Victor Slezak
Victor Spinetti
Victor Wong
Victoria Abril
Victoria Anoux
Victoria Davis
Victoria Jackson
Victoria Medlin
Victoria Racimo
Victoria Tennant
Victoria Thaine
Vidya Balan
Viggo Mortensen
Vijay Raaz
Vik Muniz
Viktor Sukhorukov
Viktoria Winge
Vilgot Sjöman
Vilma Bánky
Vin Diesel
Vince Edwards
Vince Vaughn
Vince Vieluf
Vincent Cassel
Vincent D'Onofrio
Vincent Gallo
Vincent Gardenia
Vincent Guastaferro
Vincent Holman
Vincent Lindon
Vincent Miller
Vincent Pastore
Vincent Perez
Vincent Price
Vincent Regan
Vincent Spano
Vincent Van Patten
Vincent Wettergren
Vincenzo Amato
Vincenzo Fabricino
Vinessa Shaw
Ving Rhames
Vinnie Jones
Vinny Appice
Vinny Argiro
Vinícius de Oliveira
Viola Davis
Violante Placido
Vira Montes
Virgina Ariza
Virginia Capers
Virginia Cherrill
Virginia Dale
Virginia Field
Virginia Grey
Virginia Karns
Virginia Leith
Virginia Madsen
Virginia Mayo
Virginia McCollam
Virginia McKenna
Virginia Paris
Virginia Vincent
Virginie Ledoyen
Vithaya Pansringarm
Vito Annichiarico
Vittorio De Sica
Vittorio Gassman
Vittorio Mezzogiorno
Vivean Gray
Viveca Lindfors
Viveca Paulin
Vivian Blaine
Vivian Maier
Vivian Pickles
Vivian Wu
Vivica A. Fox
Vivien Leigh
Vlad Ivanov
Vladas Bagdonas
Vladimir Barsky
Vladimir Bibic
Vladimir Cruz
Vladimir Garin
Vladimir Khrulev
Vladimir Kulich
Vladimir Menshov
Vladimir Popov
Vladimir Vega
Vladislav Dvorzhetskiy
Vuk Kostic
Vusi Kunene
Véra Clouzot
W. Earl Brown
W.C. Fields
W.H.P. Blandy
Waad Mohammed
Wabei Siyolwe
Waclaw Zastrzezynski
Wade Williams
Wagner Moura
Wah Yuen
Wai Lam
Walker Jones
Wallace Beery
Wallace Ford
Wallace Shawn
Wallace Wood
Wally Wingert
Walt Geisler
Walter Abel
Walter Borden
Walter Brennan
Walter Buch
Walter Catlett
Walter Connolly
Walter Cronkite
Walter Day
Walter Fitzgerald
Walter Frentz
Walter Green
Walter Hampden
Walter Hudd
Walter Huston
Walter James
Walter Ladengast
Walter Levine
Walter Lewis
Walter Matthau
Walter McGinn
Walter Pidgeon
Walter Quiroz
Walter Raney
Walter Reed
Walter Slezak
Walter Williams
Walton Goggins
Wanda Bursey
Wanda Sykes
Waqar Siddiqui
Ward Bond
Waris Ahluwalia
Warner Baxter
Warren Beatty
Warren Clarke
Warren Mitchell
Warren Oates
Warren Stevens
Warren William
Warwick Davis
Wat
Wayne Dyer
Wayne Federman
Wayne Knight
Wayne Newton
Wayne Robson
Wei Tang
Wei Zhao
Wen Jiang
Wen Yann Shih
Wendee Lee
Wendell Corey
Wendell Pierce
Wendell Wellman
Wendy Barrie
Wendy Craig
Wendy Crewson
Wendy Glenn
Wendy Hiller
Wendy Makkena
Wendy Martel
Wendy Moniz
Wendy Robie
Wentworth Miller
Wenwen Han
Wer LaFarge
Werner Herzog
Werner Krauss
Wes Bentley
Wes Ramsey
Wes Studi
Wesley Addy
Wesley Eure
Wesley Snipes
Whip Hubley
Whitney Able
Whitney Houston
Whittni Wright
Whoopi Goldberg
Wieslaw Michnikowski
Wil Wheaton
Wiley Wiggins
Wilford Brimley
Wilfred Pickles
Wilfrid Hyde-White
Wilfrid Lawson
Wilhelm von Homburg
Wilhelmenia Fernandez
Will Arnett
Will Beinbrink
Will Ferrell
Will Forte
Will Geer
Will Keenan
Will Kemp
Will MacMillan
Will Mahoney
Will More
Will Oldham
Will Patton
Will Poulter
Will Rothhaar
Will Sanderson
Will Sasso
Will Shadley
Will Shortz
Will Smith
Will Yun Lee
Will.i.am
Willeke van Ammelrooy
Willem Dafoe
William Ackman
William Atherton
William Austin
William B. Davis
William Baldwin
William Bassett
William Beckwith
William Bendix
William Binney
William Butler
William Ching
William Collier Jr.
William Daniels
William DeMeritt
William Demarest
William Devane
William Dick
William Eadie
William F. Buckley
William Fichtner
William Finley
William Forsythe
William Gargan
William Gates
William H. Macy
William Harrigan
William Hartnell
William Hickey
William Holden
William Hurt
William Katt
William Kerwin
William Kristol
William Lee Scott
William Mapother
William Marshall
William McNamara
William Mervyn
William Moseley
William Petersen
William Powell
William Prince
William Ragsdale
William Richert
William Ruane
William Sadler
William Sanderson
William Shatner
William Shimell
William Snape
William Squire
William Sylvester
William Talman
William Vail
William Willmott
Willie Nelson
Willow Shields
Willy Semmelrogge
Wilt Chamberlain
Wim Crouwel
Wings Hauser
Winona Ryder
Winston Chao
Winston Graham
Winston Ntshona
Wladyslaw Kowalski
Wok-suk Song
Wolfgang Fischer
Wolfgang Lukschy
Wolfgang Preiss
Won Seo
Woo-sung Jung
Wood Harris
Woody Allen
Woody Harrelson
Wotan Wilke Möhring
Wu Jiang
Wyatt Fenner
Wyatt Knight
Wyatt Russell
Xabier Elorriaga
Xander Berkeley
Xantha Radley
Xavier Lafitte
Xavier Samuel
Xiaogang Feng
Xiaohe Lü
Xiaoming Huang
Xin Xin Xiong
Xing Jin
Xolani Mali
Xzibit
Ya-Lei Kuei
Yacef Saadi
Yada Beener
Yahoo Serious
Yamil Borges
Yaniv Schulman
Yann Arthus-Bertrand
Yaphet Kotto
Yardly Kavanagh
Yasiin Bey
Yasmin Paige
Yasmine Bleeth
Yasuko Matsui
Yasuko Sawaguchi
Yasuo Yamada
Yaya DaCosta
Yayan Ruhian
Ye Liu
Yea-young Kwon
Yeardley Smith
Yehuda Levi
Yella Rottländer
Yenny Paola Vega
Yeong-ae Lee
Yeong-su Oh
Yifei Liu
Yilmaz Erdogan
Yin Tse
Yo-Landi Visser
Yoko Ono
Yolanda Orisaga
Yolanda Vazquez
Yolande Moreau
Yonas Zergaw
Yong Dong
Yoshi Oida
Yoshiaki Hanayagi
Yoshiaki Umegaki
Yoshihiko Hakamada
Yoshikazu Fujiki
Yoshiko Shinohara
Yoshimi Kondou
Yoshino Kimura
Yoshio Tsuchiya
You
You Ge
Youk the Bear
Youko Honna
Young-min Kim
Yu Wang
Yu-Wen Wang
Yui Ichikawa
Yui Natsukawa
Yuji Okumoto
Yuka Imoto
Yukari Ôshima
Yukiko Kobayashi
Yukiko Shimazaki
Yukio Hiroda
Yukito Nishii
Yul Brynner
Yumeji Tsukioka
Yumi Itô
Yumi Shirakawa
Yun Qu
Yun-Fat Chow
Yun-tae Kim
Yunjin Kim
Yuri Chinen
Yuriko Hoshi
Yuriko Ishida
Yuriko Yamaguchi
Yuriy Kuznetsov
Yuriy Nikulin
Yuriy Solomin
Yuriy Yakovlev
Yusef Salaam
Yusuke Sekiguchi
Yut Lai So
Yutaka Matsushige
Yutaka Nakajima
Yutaka Nakano
Yves Montand
Yves Rene
Yvette Mimieux
Yvette Vickers
Yvonne De Carlo
Yvonne Elliman
Yvonne Furneaux
Yvonne Strahovski
Yvonne Zima
Yôichirô Saitô
Yôko Maki
Yôko Naitô
Yôko Tsukasa
Yôsuke Natsuki
Yû Aoi
Yû Fujiki
Yû Kashii
Yûki Amami
Yûki Kudô
Yûko Gotô
Yûko Hama
Yûko Mita
Yûko Miyamura
Yûko Mizutani
Yûko Takeuchi
Yûsuke Iseya
Yûsuke Kawazu
Yûta Sone
Yûya Yagira
Yûzô Kayama
Zabou Breitman
Zac Efron
Zac Mattoon O'Brien
Zach Braff
Zach Galifianakis
Zach Galligan
Zach Gilford
Zach Grenier
Zach Mills
Zachary Bailess
Zachary David Cope
Zachary Gordon
Zachary Ittimangnaq
Zachary Knighton
Zachary Levi
Zachary Mabry
Zachary Quinto
Zachary Scott
Zachery Ty Bryan
Zack Duhame
Zack Norman
Zack Phifer
Zahf Paroo
Zaid Farid
Zaide Silvia Gutiérrez
Zakes Mokae
Zamira Saunders
Zane Cassidy
Zane Pais
Zarah Jane McKenzie
Zasu Pitts
Zbigniew Cybulski
Zbigniew Zamachowski
Zbigniew Zapasiewicz
Zdenek Sverák
Zelda Harris
Zelda Rubinstein
Zelda Williams
Zella Graham
Zeppo Marx
Zero Mostel
Zhaoji Jia
Zhenda Tian
Zhi Hua Dong
Zhigang Chen
Zhigang Zhang
Zhigang Zhao
Zhou Sun
Ziggy Marley
Zita Johann
Ziyi Zhang
Zizi Jeanmaire
Zlatko Buric
Zoe Caldwell
Zoe Kazan
Zoe Saldana
Zoe Salmon
Zoe Telford
Zoe Weizenbaum
Zoey Vargas
Zoltán Mucsi
Zooey Deschanel
Zoë Bell
Zoë Kravitz
Zsófia Psotta
Zubaida Sahar
Zuleikha Robinson
Zygmunt Malanowicz
Àlex Casanovas
Álex Angulo
Álvaro Guerrero
Ángela Molina
Åke Fridell
Élodie Bouchez
Émile Genest
Émile Vallée
Émilie Dequenne
Éva Igó
Óscar Ferreiro
Þrúður Vilhjálmsdóttir
